rownames,kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
275,2,0,0,0,0,1,0,0,31,23,1,0,1,52,40,29.39892,79.789566,50.390659,14,961
276,6,1,0,0,1,0,0,0,30,16,1,0,0,0,0,0,0.64025,0.64025,5,900
277,2,0,0,0,0,1,0,0,35,22,1,0,0,0,0,0,11.891809,11.891809,12,1225
278,3,1,1,0,1,1,1,0,32,19,1,0,1,52,40,16.803881,50.401161,33.597252,12,1024
279,2,0,1,0,1,1,1,0,31,18,1,0,1,44,8,16.803881,44.10363,27.299749,10,961
280,3,1,0,0,0,1,0,0,24,19,1,0,0,0,0,0,17.43363,17.43363,10,576
281,2,0,0,0,0,1,0,0,29,22,1,0,1,40,38,6.43396,38.068501,31.634529,11,841
282,2,0,0,1,0,0,1,0,34,29,0,1,0,0,0,0,46.895531,46.895531,16,1156
283,2,0,0,0,0,1,0,0,28,23,1,0,1,20,40,1.47992,7.93488,6.45496,12,784
284,3,1,0,1,0,0,1,0,32,16,1,0,1,52,40,25.074631,37.680161,12.605531,14,1024
285,2,0,0,0,0,1,0,0,29,23,1,0,1,52,40,24.57081,72.862312,48.29147,18,841
286,2,0,0,1,0,0,1,0,32,24,1,0,1,28,40,8.40719,17.255199,8.84802,17,1024
287,2,0,0,0,1,0,0,0,25,18,1,0,0,0,0,0,5.04851,5.04851,9,625
288,4,1,0,1,0,0,1,0,32,21,1,0,0,0,0,0,15.7543,15.7543,10,1024
289,5,1,0,0,1,0,0,0,31,22,1,0,0,0,0,0,25.51545,25.51545,14,961
290,3,1,0,1,0,0,1,0,35,20,1,0,1,50,45,14.7047,38.320412,23.61569,10,1225
291,3,1,1,0,1,1,1,0,33,16,1,0,1,8,40,0.85017,20.2885,20.2885,9,1089
292,3,1,1,0,1,1,1,0,28,19,1,0,0,0,0,0,26.460079,26.460079,12,784
293,3,1,0,0,1,0,0,0,26,20,1,0,1,40,40,8.82702,18.630159,9.80313,10,676
294,4,1,0,1,0,0,1,0,31,21,1,0,0,0,0,0,22.51363,22.51363,11,961
295,2,0,0,0,1,0,0,0,26,17,1,0,0,0,0,0,22.156769,22.156769,16,676
296,4,1,1,0,1,1,1,0,28,16,1,0,0,0,0,0,27.152802,27.152802,7,784
297,6,1,0,0,1,0,0,0,30,15,1,0,1,12,40,1.10207,10.43289,9.33082,7,900
298,3,1,0,0,1,0,0,0,33,20,1,0,1,52,40,12.605531,21.01272,8.40719,10,1089
299,3,1,0,0,1,0,0,0,31,19,1,0,1,48,40,6.30802,21.01272,14.7047,12,961
300,2,0,0,0,0,1,0,0,22,17,1,0,0,0,0,0,14.200911,14.200911,8,484
301,3,1,0,1,0,0,1,0,34,24,1,0,0,0,0,0,27.46767,27.46767,12,1156
302,2,0,0,1,0,0,1,0,30,21,1,0,1,48,40,29.56686,43.704781,14.13793,12,900
303,2,0,0,0,1,0,0,0,21,16,1,0,1,52,38,13.23529,14.29537,1.06008,17,441
304,4,1,0,0,0,1,0,0,35,21,1,0,1,52,40,29.39892,52.500309,23.101391,18,1225
305,3,1,0,1,0,0,1,0,24,16,1,0,0,0,0,0,12.605531,12.605531,12,576
306,4,1,1,0,1,1,1,0,28,16,1,0,1,16,40,7.29463,14.043469,6.74884,11,784
307,3,1,0,0,1,0,0,0,33,18,1,0,1,46,34,11.74488,21.43255,9.687679,12,1089
308,3,1,0,0,1,0,0,0,27,18,1,0,0,0,0,0,13.24578,13.24578,12,729
309,6,1,0,1,0,0,1,0,27,17,1,0,1,25,40,3.15926,11.56645,8.40719,11,729
310,3,1,0,1,0,0,1,0,27,18,1,0,0,0,0,0,37.795589,37.795589,13,729
311,4,1,0,0,1,0,0,0,25,19,1,0,0,0,0,0,26.04023,26.04023,7,625
312,3,1,0,0,1,0,0,0,30,17,1,0,1,52,40,19.952641,55.23975,35.28709,12,900
313,2,0,0,0,0,1,0,0,28,23,1,0,1,52,30,8.74305,21.41156,12.668509,12,784
314,4,1,0,0,1,0,0,0,31,18,1,0,0,0,0,0,14.82016,14.82016,10,961
315,2,0,0,1,0,0,1,0,32,21,1,0,1,34,40,14.7047,58.79784,44.093128,16,1024
316,2,0,0,0,0,1,0,0,34,27,1,0,0,0,0,0,29.39892,29.39892,12,1156
317,2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,22.93347,29.293949,6.36049,11,1089
318,2,0,1,0,1,1,1,0,22,15,1,0,0,0,0,0,16.803881,16.803881,8,484
319,2,0,0,1,0,0,1,0,23,16,1,0,1,52,40,16.803881,48.301968,31.498091,12,529
320,2,0,0,0,0,1,0,0,29,19,1,0,1,32,40,7.56752,34.867249,27.299749,12,841
321,2,0,0,0,1,0,0,0,29,15,1,0,1,52,32,10.296451,47.766693,37.470219,12,841
322,2,0,0,1,0,0,1,0,31,21,1,0,1,36,40,27.08983,56.908588,29.81875,20,961
323,3,1,0,0,0,1,0,0,35,28,1,0,1,42,8,21.00222,35.203129,14.200911,16,1225
324,2,0,0,0,0,1,0,0,33,21,1,0,1,50,40,27.299749,42.00444,14.7047,12,1089
325,3,1,1,0,1,1,1,0,31,20,1,0,1,52,40,14.09595,43.851719,29.755779,14,961
326,5,1,1,0,1,1,1,0,35,20,1,0,0,0,0,0,0,0,8,1225
327,2,0,0,0,0,1,0,0,32,18,1,0,0,0,0,0,5.21645,5.21645,9,1024
328,2,0,0,1,0,0,1,0,31,21,1,0,1,36,24,9.036941,48.931717,39.894783,12,961
329,5,1,0,0,0,1,0,0,30,18,1,0,1,10,12,0.7662,21.768419,21.00222,12,900
330,3,1,0,0,0,1,0,0,30,21,1,0,0,0,0,0,22.702551,22.702551,12,900
331,2,0,1,0,1,1,1,0,31,25,1,0,0,0,0,0,25.42098,25.42098,15,961
332,3,1,1,0,1,1,1,0,28,18,1,0,1,43,40,17.223721,42.088409,24.864698,11,784
333,2,0,0,0,1,0,0,0,33,24,1,0,1,10,20,2.65545,54.51553,51.860058,16,1089
334,2,0,0,0,1,0,0,0,32,16,0,1,1,45,40,8.40719,67.194504,58.787338,14,1024
335,5,1,1,0,1,1,1,0,29,17,1,0,0,0,0,0,5.8357,5.8357,12,841
336,4,1,0,1,0,0,1,0,26,19,1,0,1,1,8,0.22041,19.12347,18.903051,11,676
337,5,1,0,1,0,0,1,0,34,17,1,0,1,52,40,11.34603,20.813301,9.46727,10,1156
338,6,1,0,0,1,0,0,0,34,19,1,0,1,42,32,9.98156,20.97073,10.98917,11,1156
339,4,1,0,1,0,0,1,0,28,18,1,0,1,52,40,10.50636,27.31023,16.803881,10,784
340,3,1,0,0,0,1,0,0,33,20,1,0,1,12,24,36.116249,75.223885,39.10759,12,1089
341,2,0,0,0,1,0,0,0,27,23,1,0,1,7,22,4.41876,27.71958,23.30081,14,729
342,3,1,1,0,1,1,1,0,35,19,1,0,0,0,0,0,31.382641,31.382641,12,1225
343,4,1,0,0,1,0,0,0,35,18,1,0,1,52,38,21.00222,52.500309,31.498091,12,1225
344,2,0,0,1,0,0,1,0,26,19,1,0,1,52,35,11.807839,33.565781,21.757919,12,676
345,2,0,0,0,0,1,0,0,29,18,1,0,0,0,0,0,54.589001,54.589001,13,841
346,2,0,1,0,1,1,1,0,32,27,1,0,0,0,0,0,50.390659,50.390659,14,1024
347,2,0,0,0,1,0,0,0,29,22,1,0,1,52,29,20.75033,31.45611,10.70578,11,841
348,4,1,0,0,0,1,0,0,24,17,1,0,0,0,0,0,20.498421,20.498421,7,576
349,3,1,0,1,0,0,1,0,31,20,1,0,1,52,8,23.101391,62.534378,39.432968,16,961
350,2,0,0,0,1,0,0,0,35,24,1,0,0,0,0,0,27.299749,27.299749,12,1225
351,4,1,0,0,1,0,0,0,35,19,1,0,1,50,40,15.796269,46.717091,30.920811,12,1225
352,2,0,1,0,1,1,1,0,25,20,1,0,0,0,0,0,44.250557,44.250557,14,625
353,4,1,0,0,0,1,0,0,25,19,1,0,0,0,0,0,15.29248,15.29248,8,625
354,2,0,0,0,1,0,0,0,28,18,1,0,1,52,40,23.101391,58.79784,35.696442,14,784
355,3,1,0,0,1,0,0,0,30,20,1,0,0,0,0,0,24.339911,24.339911,11,900
356,2,0,1,0,1,1,1,0,25,18,1,0,0,0,0,0,14.7047,14.7047,11,625
357,2,0,1,0,1,1,1,0,34,22,1,0,1,36,40,23.962061,75.780136,51.818089,19,1156
358,2,0,0,1,0,0,1,0,26,20,1,0,0,0,0,0,12.605531,12.605531,13,676
359,2,0,1,0,1,1,1,0,25,18,1,0,1,15,6,1.06008,3.26421,2.20413,12,625
360,2,0,0,0,0,1,0,0,29,22,1,0,0,0,0,0,35.024693,35.024693,12,841
361,3,1,1,0,1,1,1,0,29,19,1,0,1,10,40,2.29859,38.30991,36.011307,12,841
362,4,1,1,0,1,1,1,0,33,22,1,0,1,28,28,8.3862,23.237841,14.85165,12,1089
363,2,0,1,0,1,1,1,0,34,22,1,0,1,52,40,12.605531,36.23172,23.62619,12,1156
364,2,0,0,0,0,1,0,0,32,18,1,0,1,40,20,2.5295,9.677191,7.14768,9,1024
365,3,1,0,0,1,0,0,0,34,22,1,0,1,52,40,4.62868,16.184629,11.55595,12,1156
366,3,1,0,1,0,0,1,0,34,19,1,0,0,0,0,0,14.032969,14.032969,4,1156
367,3,1,0,0,1,0,0,0,29,20,1,0,0,0,0,0,16.803881,16.803881,7,841
368,4,1,1,0,1,1,1,0,30,19,1,0,0,0,0,0,37.72213,37.72213,12,900
369,3,1,0,0,1,0,0,0,27,17,1,0,1,50,24,16.803881,52.500309,35.696442,12,729
370,2,0,0,0,0,1,0,0,33,24,1,0,1,52,40,11.34603,47.472782,36.126751,15,1089
371,5,1,0,0,0,1,0,0,32,19,1,0,1,52,40,6.0981,23.951561,17.85347,12,1024
372,2,0,0,0,1,0,0,0,28,21,1,0,1,38,40,10.96818,16.71991,5.75173,15,784
373,2,0,1,0,1,1,1,0,30,20,1,0,1,52,40,27.299749,63.06966,35.769909,12,900
374,2,0,0,1,0,0,1,0,24,19,1,0,1,52,40,11.6819,24.098499,12.416611,12,576
375,3,1,1,0,1,1,1,0,29,24,1,0,1,45,50,15.10355,45.111217,30.007669,11,841
376,2,0,1,0,1,1,1,0,31,22,1,0,1,36,35,23.101391,44.10363,21.00222,18,961
377,5,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0,7.65148,7.65148,12,961
378,4,1,1,0,1,1,1,0,25,21,1,0,0,0,0,0,17.643551,17.643551,12,625
379,3,1,0,1,0,0,1,0,27,15,1,0,1,52,40,12.39562,31.29867,18.903051,9,729
380,2,0,1,0,1,1,1,0,22,19,1,0,0,0,0,0,7.3576,7.3576,10,484
381,2,0,0,1,0,0,1,0,34,18,1,0,1,44,35,9.20488,54.756943,45.552059,12,1156
382,3,1,0,0,0,1,0,0,35,22,1,0,1,49,40,12.605531,21.86289,9.25735,12,1225
383,3,1,0,1,0,0,1,0,31,23,1,0,1,8,5,20.16255,41.16478,21.00222,11,961
384,3,1,1,0,1,1,1,0,26,17,1,0,0,0,0,0,31.498091,31.498091,10,676
385,4,1,0,0,0,1,0,0,35,22,1,0,0,0,0,0,29.39892,29.39892,12,1225
386,3,1,0,1,0,0,1,0,27,18,1,0,1,52,48,9.876611,9.876611,0,12,729
387,3,1,0,0,0,1,0,0,21,17,1,0,0,0,0,0,8.18677,8.18677,9,441
388,2,0,1,0,1,1,1,0,29,19,1,0,1,8,8,2.08868,13.74959,11.660911,12,841
389,3,1,1,0,1,1,1,0,24,20,1,0,1,52,40,10.50636,31.256689,20.75033,12,576
390,2,0,1,0,1,1,1,0,31,21,1,0,1,34,40,4.41876,51.650162,47.23138,12,961
391,3,1,0,0,0,1,0,0,27,21,1,0,1,12,40,2.10967,40.71347,38.603783,12,729
392,3,1,0,0,0,1,0,0,25,16,1,0,1,20,25,4.20884,13.67611,9.46727,11,625
393,2,0,0,0,0,1,0,0,21,17,1,0,1,50,40,14.7047,14.7047,0,12,441
394,3,1,1,0,1,1,1,0,35,22,0,1,1,52,40,14.200911,39.40147,25.200581,15,1225
395,2,0,0,1,0,0,1,0,34,27,1,0,1,52,40,28.601231,58.671879,30.07066,16,1156
396,2,0,0,0,1,0,0,0,26,22,1,0,0,0,0,0,52.97263,52.97263,12,676
397,5,1,1,0,1,1,1,0,33,19,1,0,0,0,0,0,50.180717,50.180717,12,1089
398,3,1,0,0,1,0,0,0,29,23,1,0,0,0,0,0,31.498091,31.498091,12,841
399,2,0,1,0,1,1,1,0,29,23,1,0,1,52,40,24.15098,59.847443,35.696442,16,841
400,2,0,0,1,0,0,1,0,28,18,1,0,0,0,0,0,25.200581,25.200581,12,784
401,4,1,1,0,1,1,1,0,28,20,1,0,1,20,40,11.78686,70.710632,58.923782,14,784
402,4,1,0,0,0,1,0,0,31,19,1,0,0,0,0,0,25.200581,25.200581,12,961
403,2,0,0,0,0,1,0,0,31,19,1,0,1,50,40,17.85347,38.85569,21.00222,12,961
404,3,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0,16.803881,16.803881,12,961
405,2,0,0,0,1,0,0,0,31,25,1,0,1,52,48,25.200581,62.996193,37.795589,16,961
406,3,1,0,1,0,0,1,0,31,21,1,0,1,12,40,2.2776,33.775692,31.498091,12,961
407,4,1,0,0,0,1,0,0,33,17,1,0,1,47,40,23.101391,58.79784,35.696442,13,1089
408,2,0,1,0,1,1,1,0,27,22,0,1,0,0,0,0,34.646839,34.646839,14,729
409,3,1,1,0,1,1,1,0,34,23,1,0,0,0,0,0,16.803881,16.803881,12,1156
410,2,0,0,1,0,0,1,0,35,18,1,0,1,52,39,25.200581,65.35775,40.157192,16,1225
411,3,1,0,0,0,1,0,0,28,19,1,0,1,52,30,6.30802,37.806091,31.498091,12,784
412,2,0,0,0,1,0,0,0,24,19,1,0,0,0,0,0,25.200581,25.200581,12,576
413,3,1,0,0,0,1,0,0,24,20,1,0,0,0,0,0,23.101391,23.101391,12,576
414,3,1,1,0,1,1,1,0,32,22,1,0,1,42,40,10.75826,49.257092,38.49881,13,1024
415,4,1,0,1,0,0,1,0,33,16,1,0,1,50,20,4.20884,21.01272,16.803881,12,1089
416,2,0,0,0,0,1,0,0,31,19,1,0,1,39,40,10.9262,49.99181,39.06559,12,961
417,3,1,0,0,0,1,0,0,33,18,1,0,1,30,40,8.40719,22.272221,13.86504,14,1089
418,2,0,1,0,1,1,1,0,29,22,1,0,1,52,40,16.803881,37.008411,20.204529,15,841
419,2,0,1,0,1,1,1,0,32,24,1,0,1,40,30,8.74305,31.89694,23.153881,12,1024
420,2,0,0,0,0,1,0,0,29,22,1,0,1,52,40,19.11297,54.80941,35.696442,13,841
421,2,0,1,0,1,1,1,0,28,22,0,1,1,6,5,0.64025,45.21619,44.575943,10,784
422,2,0,0,1,0,0,1,0,33,22,1,0,0,0,0,0,37.795589,37.795589,12,1089
423,2,0,0,1,0,0,1,0,27,17,1,0,1,25,40,15.7543,118.781685,103.027435,12,729
424,2,0,0,1,0,0,1,0,33,22,1,0,1,39,40,25.200581,42.00444,16.803881,18,1089
425,2,0,0,0,1,0,0,0,25,20,1,0,1,6,40,2.15165,18.95553,16.803881,13,625
426,2,0,0,0,1,0,0,0,30,22,1,0,0,0,0,0,24.885689,24.885689,12,900
427,4,1,0,1,0,0,1,0,22,16,1,0,0,0,0,0,35.696442,35.696442,11,484
428,2,0,0,0,1,0,0,0,26,20,1,0,1,32,8,7.39959,33.418808,26.019251,13,676
429,2,0,0,0,0,1,0,0,27,19,1,0,0,0,0,0,32.957001,32.957001,12,729
430,3,1,1,0,1,1,1,0,31,18,1,0,1,48,43,41.32222,54.662468,13.34024,10,961
431,3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0,23.101391,23.101391,12,784
432,3,1,0,0,0,1,0,0,32,18,0,1,0,0,0,0,18.913551,18.913551,12,1024
433,3,1,1,0,1,1,1,0,24,18,1,0,0,0,0,0,14.05396,14.05396,9,576
434,3,1,0,0,0,1,0,0,31,22,1,0,0,0,0,0,6.30802,6.30802,12,961
435,2,0,0,1,0,0,1,0,30,25,1,0,1,35,8,8.40719,31.508591,23.101391,14,900
436,2,0,0,0,1,0,0,0,25,18,1,0,1,52,40,16.866859,47.29438,30.427519,12,625
437,2,0,0,0,1,0,0,0,27,21,1,0,1,32,40,29.39892,77.71138,48.312469,12,729
438,3,1,0,1,0,0,1,0,33,22,1,0,1,48,40,16.803881,56.698662,39.894783,13,1089
439,3,1,1,0,1,1,1,0,31,17,1,0,1,52,40,21.19116,68.852882,47.66172,12,961
440,2,0,1,0,1,1,1,0,29,21,1,0,1,52,35,12.605531,20.60338,7.99785,14,841
441,2,0,0,0,1,0,0,0,31,19,1,0,1,52,40,14.7047,42.00444,27.299749,12,961
442,2,0,0,0,0,1,0,0,25,15,0,1,0,0,0,0,36.03231,36.03231,9,625
443,3,1,1,0,1,1,1,0,23,15,1,0,1,50,30,25.200581,42.00444,16.803881,10,529
444,2,0,0,0,1,0,0,0,25,20,1,0,1,52,30,10.9262,17.328671,6.40248,13,625
445,2,0,0,1,0,0,1,0,25,21,1,0,1,52,40,11.55595,14.50529,2.94934,12,625
446,3,1,1,0,1,1,1,0,32,19,1,0,1,6,20,2.90735,16.03768,13.13033,9,1024
447,8,1,0,0,0,1,0,0,34,20,1,0,0,0,0,0,9.83463,9.83463,12,1156
448,4,1,1,0,1,1,1,0,30,18,1,0,0,0,0,0,44.575943,44.575943,12,900
449,3,1,0,1,0,0,1,0,34,18,0,1,0,0,0,0,25.200581,25.200581,13,1156
450,2,0,0,1,0,0,1,0,28,19,0,1,0,0,0,0,45.174191,45.174191,12,784
451,2,0,0,0,1,0,0,0,27,19,1,0,1,44,80,13.86504,43.263943,29.39892,13,729
452,3,1,0,1,0,0,1,0,35,18,1,0,1,38,40,12.605531,39.905281,27.299749,12,1225
453,4,1,1,0,1,1,1,0,31,19,1,0,1,25,43,5.67826,19.795198,14.11694,7,961
454,2,0,1,0,1,1,1,0,25,18,1,0,1,50,40,12.1857,41.584629,29.39892,12,625
455,2,0,0,0,0,1,0,0,27,17,1,0,1,52,40,14.7047,48.301968,33.597252,14,729
456,2,0,0,0,1,0,0,0,22,16,1,0,1,52,40,15.418429,32.222309,16.803881,12,484
457,3,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0,21.84189,21.84189,12,625
458,3,1,1,0,1,1,1,0,31,18,1,0,1,52,40,13.65512,27.31023,13.65512,11,961
459,3,1,0,1,0,0,1,0,28,17,1,0,1,50,40,10.50636,27.31023,16.803881,7,784
460,4,1,0,0,1,0,0,0,25,17,1,0,0,0,0,0,22.93347,22.93347,6,625
461,4,1,0,1,0,0,1,0,28,20,1,0,1,52,40,13.65512,38.85569,25.200581,7,784
462,2,0,0,1,0,0,1,0,26,19,1,0,0,0,0,0,1.06008,1.06008,2,676
463,3,1,1,0,1,1,1,0,24,21,1,0,0,0,0,0,17.381161,17.381161,10,576
464,3,1,1,0,1,1,1,0,30,22,1,0,1,4,15,0.78719,41.175282,40.388088,14,900
465,2,0,0,0,0,1,0,0,29,24,0,1,0,0,0,0,46.19231,46.19231,12,841
466,2,0,0,1,0,0,1,0,27,22,1,1,1,50,40,15.7543,24.71777,8.96347,9,729
467,4,1,0,0,1,0,0,0,27,16,1,0,1,52,40,11.34603,13.24578,1.89975,6,729
468,3,1,0,0,0,1,0,0,27,22,1,0,0,0,0,0,19.11297,19.11297,11,729
469,3,1,0,1,0,0,1,0,22,19,1,0,0,0,0,0,23.101391,23.101391,12,484
470,4,1,1,0,1,1,1,0,35,19,1,0,1,40,40,10.50636,27.98197,17.475609,10,1225
471,2,0,0,0,0,1,0,0,29,21,0,1,0,0,0,0,15.7543,15.7543,14,841
472,5,1,0,0,1,0,0,0,34,18,1,0,1,52,35,10.50636,58.79784,48.29147,12,1156
473,2,0,0,0,0,1,0,0,24,18,1,0,1,52,40,16.803881,42.00444,25.200581,12,576
474,2,0,0,0,1,0,0,0,28,16,1,0,1,52,38,12.33264,46.41272,34.080059,12,784
475,5,1,0,0,0,1,0,0,30,17,1,0,0,0,0,0,5.25843,5.25843,11,900
476,3,1,0,0,0,1,0,0,33,19,1,0,1,20,28,0.64025,24.02503,23.384779,12,1089
477,5,1,0,0,1,0,0,0,30,18,1,1,0,0,0,0,4.29281,4.29281,12,900
478,2,0,0,0,0,1,0,0,30,23,0,1,0,0,0,0,54.589001,54.589001,15,900
479,3,1,0,0,1,0,0,0,30,17,1,0,0,0,0,0,25.200581,25.200581,6,900
480,3,1,1,0,1,1,1,0,31,17,1,0,0,0,0,0,21.17016,21.17016,11,961
481,4,1,0,0,0,1,0,1,31,17,1,0,1,52,40,2.10967,23.111891,21.00222,11,961
482,2,0,0,0,0,1,0,0,26,19,1,0,0,0,0,0,22.93347,22.93347,14,676
483,3,1,0,0,0,1,0,0,35,24,0,1,0,0,0,0,23.76264,23.76264,7,1225
484,2,0,0,0,0,1,0,0,33,24,1,0,1,4,8,0.11545,22.167269,22.051811,15,1089
485,2,0,0,1,0,0,1,0,33,18,0,1,0,0,0,0,7.15818,7.15818,12,1089
486,2,0,0,0,1,0,0,0,26,20,1,0,1,19,35,5.0695,22.37719,17.307671,12,676
487,2,0,0,1,0,0,1,0,26,15,1,0,1,26,40,0.40934,39.915783,39.506443,12,676
488,2,0,0,0,1,0,0,0,28,20,1,0,1,52,40,23.101391,48.931717,25.83033,15,784
489,2,0,0,0,1,0,0,0,23,19,1,0,1,52,40,33.597252,68.401566,34.804283,10,529
490,5,1,0,1,0,0,1,0,32,15,1,0,1,30,38,10.50636,33.60775,23.101391,9,1024
491,2,0,0,1,0,0,1,0,29,19,1,0,0,0,0,0,23.101391,23.101391,12,841
492,6,1,0,0,1,0,0,0,32,23,1,0,0,0,0,0,13.86504,13.86504,12,1024
493,2,0,1,0,1,1,1,0,30,21,1,0,0,0,0,0,8.197269,8.197269,12,900
494,2,0,0,0,1,0,0,0,33,29,1,0,1,52,40,14.7047,26.25016,11.54545,12,1089
495,2,0,0,1,0,0,1,0,23,18,1,0,1,52,40,9.05793,22.282721,13.22479,12,529
496,3,1,0,0,1,0,0,0,29,18,1,0,1,50,40,13.65512,27.85603,14.200911,10,841
497,2,0,0,0,1,0,0,0,33,21,1,0,1,50,9,14.7047,28.359831,13.65512,12,1089
498,2,0,0,0,0,1,0,0,26,23,1,0,1,30,30,6.30802,16.814381,10.50636,9,676
499,2,0,0,0,0,1,0,0,34,25,1,0,1,40,40,18.903051,44.10363,25.200581,12,1156
500,2,0,1,0,1,1,1,0,26,19,0,1,1,52,38,6.30802,9.46727,3.15926,14,676
501,3,1,0,0,0,1,0,0,33,23,1,0,1,50,40,9.45677,17.79048,8.333719,12,1089
502,2,0,0,1,0,0,1,0,29,25,1,0,1,49,36,11.32504,36.850967,25.52594,12,841
503,2,0,0,1,0,0,1,0,34,22,1,0,1,52,40,21.00222,44.33453,23.33231,16,1156
504,4,1,0,1,0,0,1,0,25,17,1,0,0,0,0,0,23.3428,23.3428,11,625
505,2,0,0,0,1,0,0,0,31,22,1,0,1,30,40,6.30802,59.826443,53.51841,13,961
506,3,1,0,0,0,1,0,0,26,16,1,0,0,0,0,0,32.45322,32.45322,10,676
507,3,1,0,0,1,0,0,0,34,24,1,0,1,36,35,25.746359,39.632378,13.88603,17,1156
508,3,1,1,0,1,1,1,0,28,20,1,0,0,0,0,0,40.104691,40.104691,9,784
509,2,0,0,0,1,0,0,0,22,17,1,0,0,0,0,0,14.77818,14.77818,12,484
510,2,0,0,0,1,0,0,0,28,21,0,1,1,16,40,5.04851,28.14991,23.101391,12,784
511,3,1,0,0,0,1,0,0,25,19,1,0,0,0,0,0,18.903051,18.903051,12,625
512,3,1,0,0,1,0,0,0,30,20,1,0,1,52,40,12.605531,18.913551,6.30802,15,900
513,2,0,1,0,1,1,1,0,32,21,1,0,0,0,0,0,29.482891,29.482891,12,1024
514,2,0,0,0,1,0,0,0,28,25,1,0,1,52,40,42.83363,91.125061,48.29147,18,784
515,3,1,0,1,0,0,1,0,32,23,0,1,1,26,40,13.65512,80.839134,67.183998,16,1024
516,2,0,0,0,1,0,0,0,27,17,1,0,1,34,40,14.7047,31.508591,16.803881,12,729
517,2,0,1,0,1,1,1,0,34,22,1,0,1,52,34,19.742722,40.493031,20.75033,12,1156
518,2,0,0,0,1,0,0,0,30,22,1,0,1,52,70,18.69313,35.497002,16.803881,13,900
519,2,0,1,0,1,1,1,0,28,19,1,0,1,52,40,31.498091,73.492065,41.993942,13,784
520,2,0,0,0,0,1,0,0,32,19,1,0,1,52,40,25.200581,69.293686,44.093128,12,1024
521,2,0,0,0,0,1,0,0,25,18,1,0,1,14,40,6.72785,59.228161,52.500309,12,625
522,2,0,1,0,1,1,1,0,32,22,0,1,1,52,20,8.40719,37.816589,29.40941,8,1024
523,2,0,0,0,0,1,0,0,31,21,1,0,1,37,35,16.803881,101.872879,85.069,13,961
524,3,1,0,0,0,1,0,0,31,17,0,1,0,0,0,0,7.49405,7.49405,12,961
525,3,1,0,1,0,0,1,0,27,19,1,0,0,0,0,0,25.211061,25.211061,11,729
526,4,1,0,1,0,0,1,0,33,19,1,0,1,2,40,3.64206,29.955198,26.313131,12,1089
527,2,0,1,0,1,1,1,0,33,27,1,0,1,28,24,2.31959,86.296997,83.97744,14,1089
528,4,1,0,0,0,1,0,0,31,23,0,1,1,52,40,25.200581,92.384636,67.183998,15,961
529,2,0,0,0,1,0,0,0,28,23,0,1,0,0,0,0,56.68816,56.68816,10,784
530,2,0,0,0,1,0,0,0,33,27,0,1,1,48,40,14.7047,46.202782,31.498091,12,1089
531,3,1,0,0,1,0,0,0,27,20,0,1,0,0,0,0,47.262878,47.262878,12,729
532,3,1,0,0,1,0,0,0,25,19,0,1,1,2,40,0.68223,17.076769,16.394529,10,625
533,4,1,1,0,1,1,1,0,32,19,0,1,1,26,40,14.7047,38.30991,23.6052,6,1024
534,2,0,0,1,0,0,1,0,30,23,0,1,0,0,0,0,79.789566,79.789566,15,900
535,2,0,1,0,1,1,1,0,32,25,0,1,0,0,0,0,72.50544,72.50544,14,1024
536,3,1,1,0,1,1,1,0,26,20,0,1,1,5,40,1.06008,26.26066,25.200581,12,676
537,3,1,0,0,1,0,0,0,35,21,0,1,1,12,40,1.06008,22.062311,21.00222,6,1225
538,3,1,0,0,1,0,0,0,26,19,0,1,1,8,40,0.49331,21.495529,21.00222,6,676
539,4,1,0,0,1,0,0,0,33,19,0,1,1,32,20,5.25843,36.7565,36.7565,9,1089
540,5,1,0,0,1,0,0,0,26,18,0,1,0,0,0,0,29.063051,29.063051,8,676
541,4,1,1,0,1,1,1,0,29,16,0,1,1,52,40,18.063381,55.859001,37.795589,13,841
542,7,1,0,1,0,0,1,0,30,19,0,1,1,12,25,2.10967,21.01272,18.903051,6,900
543,3,1,0,1,0,0,1,0,32,18,0,1,1,52,50,33.597252,67.194504,33.597252,12,1024
544,2,0,0,0,1,0,0,0,35,22,0,1,1,36,40,9.036941,40.75544,31.7185,5,1225
545,2,0,0,0,1,0,0,0,35,22,0,1,1,36,40,9.036941,40.75544,31.7185,5,1225
546,2,0,1,0,1,1,1,0,28,20,0,1,1,12,40,4.20884,26.690981,22.482141,6,784
547,2,0,1,0,1,1,1,0,32,22,0,1,0,0,0,0,16.426029,16.426029,12,1024
548,3,1,0,0,0,1,0,0,28,18,0,1,1,10,40,1.06008,15.42892,14.36884,8,784
549,3,1,0,0,0,1,0,0,33,17,0,1,0,0,0,0,12.605531,12.605531,3,1089
550,6,1,1,0,1,1,1,0,30,18,0,1,1,6,40,1.68983,14.29537,12.605531,8,900
551,5,1,0,1,0,0,1,0,34,19,0,1,0,0,0,0,18.210331,18.210331,8,1156
